paragraph_id,content
Rolling_in_the_Deep-Media_usage,"<font color=""blue"">Question</font>: For which film was ""Rolling In the Deep"" used in the advertising trailer?<br/><font color=""blue"">Sentence(s)</font>: ""Rolling in the Deep"" first gained attention when it was used in a trailer for the film ""I Am Number Four"" and in the film itself."
Gangnam_Style-Music_industry,"<font color=""blue"">Question</font>: How much did Psy earn from Gangnam Style?<br/><font color=""blue"">Sentence(s)</font>: Although Psy earned more than US$60,000 from music sales of ""Gangnam Style"" in South Korea alone, he and his music label YG Entertainment have raked in almost US$1 million from advertisements which appear on YouTube videos identified for using ""Gangnam Style"" in its content."
Let_It_Be-Personnel,"<font color=""blue"">Question</font>: Who has choral arrangements on ""Across the Universe"", ""I Me Mine"" and ""The Long and Winding Road""?<br/><font color=""blue"">Sentence(s)</font>: John Barham – choral arrangements on ""Across the Universe"", ""I Me Mine"" and ""The Long and Winding Road"""
Hey_Jude-Critical_reception,"<font color=""blue"">Question</font>: In what categories was ""Hey Jude"" nominated for grammy in 1969?<br/><font color=""blue"">Sentence(s)</font>: """"Hey Jude"" was nominated for the Grammy Awards of 1969 in the Record of the Year, Song of the Year, and Best Pop Performance by a Duo or Group with Vocal categories but failed to win any of them."
I_Want_to_Hold_Your_Hand-Background_and_composition,"<font color=""blue"">Question</font>: Who taught the oboe in the ""small, rather stuffy music room"" in the basement where Lennon and McCartney sat at the piano and composed 'I Want to Hold Your Hand'?<br/><font color=""blue"">Sentence(s)</font>: Margaret Asher taught the oboe in the ""small, rather stuffy music room"" in the basement where Lennon and McCartney sat at the piano and composed 'I Want to Hold Your Hand'."
Every_Breath_You_Take-Track_listing,"<font color=""blue"">Question</font>: How long is Every Breath You Take?<br/><font color=""blue"">Sentence(s)</font>:  ""Every Breath You Take"" – 4:13"
Free_Bird-Legacy,"<font color=""blue"">Question</font>: What was the origin of ""Free Bird""<br/><font color=""blue"">Sentence(s)</font>: The phenomenon began earlier in the 1970s with The Allman Brothers Band's epic ""Whipping Post"", but then took off to a much greater extent with ""Free Bird"", which was very popular by 1979."
How_to_Save_a_Life-Singles,"<font color=""blue"">Question</font>: When did Over My Head become a top 40 hit?<br/><font color=""blue"">Sentence(s)</font>: ""Over My Head (Cable Car)"" was released as the first single from the album, and it became a top 40 hit on the Modern Rock Tracks chart in late 2005."
Chasing_Cars-Music_video,"<font color=""blue"">Question</font>: Who  enters a pool of water next to him and in the end of the video, he gets out of the water, rises on his feet and looks up at the camera as it zooms out overhead?<br/><font color=""blue"">Sentence(s)</font>: Gary enters a pool of water next to him and in the end of the video, he gets out of the water, rises on his feet and looks up at the camera as it zooms out overhead.In the US music video, Lightbody is shown lying down in busy places while singing."
Viva_la_Vida-Critical_response,"<font color=""blue"">Question</font>: Which song was listed number 8 on ""Village Voice""'s Pazz and Jop list?<br/><font color=""blue"">Sentence(s)</font>: ""Viva la Vida"" was also listed at number five on ""Blender""'s 1001 Downloads: The Top 144 Songs of 2008, as well in the number eight position on ""Village Voice""'s Pazz and Jop list."
Love_the_Way_You_Lie-Recording,"<font color=""blue"">Question</font>: Where were the vocals for Eminem's ""Love the Way You Lie"" recorded?<br/><font color=""blue"">Sentence(s)</font>: Mike Strange recorded and mixed Eminem's vocals at Effigy Studios in Ferndale, Michigan."
"All_I_Want_for_Christmas_Is_You-Remixes,_Extra_Festive,_and_Superfestive_versions","<font color=""blue"">Question</font>: What year was all I want for Christmas released?<br/><font color=""blue"">Sentence(s)</font>: When the song was first released as a single in 1994, no remixes were commissioned."
Prison_Break-Filming,"<font color=""blue"">Question</font>: was the first season of prison break in hollywood?<br/><font color=""blue"">Sentence(s)</font>: The first three seasons of ""Prison Break"" were primarily filmed outside of Hollywood."
Friends-Broadcast,"<font color=""blue"">Question</font>: How much was spent on each episode of the 10th season.<br/><font color=""blue"">Sentence(s)</font>: NBC agreed to pay $10 million to Warner Bros. for the production of each tenth season episode, the highest price in television history for a 30-minute series."
"The_Big_Bang_Theory-""The_Theorists""_controversy","<font color=""blue"">Question</font>: Lorres alleged the program was plagiarized because of the use of what?<br/><font color=""blue"">Sentence(s)</font>: Through the use of his vanity cards at the end of episodes, Lorre alleged that the program had been plagiarized by a show produced and aired in Belarus."
Teen_Wolf-Plot,"<font color=""blue"">Question</font>: how old is scott howard?<br/><font color=""blue"">Sentence(s)</font>: Seventeen-year-old high school student Scott Howard is sick of being average and wishing he were special."
Breaking_Bad-Casting,"<font color=""blue"">Question</font>: ""Breaking Bad"" creator Vince Gilligan cast Bryan Cranston for the role of Walter White based on having worked with him in an episode of what previous television series?<br/><font color=""blue"">Sentence(s)</font>: ""Breaking Bad"" creator Vince Gilligan cast Bryan Cranston for the role of Walter White based on having worked with him in an episode of the science fiction television series ""The X-Files"", on which Gilligan worked as a writer."
The_Vampire_Diaries-Awards_and_accolades,"<font color=""blue"">Question</font>: In which category did the television show ""The Vampire Diaries"" win a Saturn award for?<br/><font color=""blue"">Sentence(s)</font>: It was also nominated for a Saturn Award for Best Network TV Series."
Doctor_Who-Charity_episodes,"<font color=""blue"">Question</font>: What year was ""The Five Doctors"" produced?<br/><font color=""blue"">Sentence(s)</font>: In 1983, coinciding with the series' 20th anniversary, a charity special titled ""The Five Doctors"" was produced in aid of Children in Need, featuring three of the first five Doctors, a new actor to replace the deceased William Hartnell, and unused footage to represent Tom Baker."
Parks_and_Recreation-Season_5,"<font color=""blue"">Question</font>: What was Leslie's answer to Ben's proposal?<br/><font color=""blue"">Sentence(s)</font>: Jennifer offers Ben a job on another campaign in Florida, much to Leslie's displeasure, but Ben turns it down and returns to Pawnee, surprising Leslie by proposing to her.</br>She happily says yes."
Gossip_Girl-Casting,"<font color=""blue"">Question</font>: Who portrays the character Georgina Sparks?<br/><font color=""blue"">Sentence(s)</font>: Michelle Trachtenberg signed on to portray Georgina Sparks."
Gilmore_Girls-Rory's_friends,"<font color=""blue"">Question</font>: when did doyle date paris?<br/><font color=""blue"">Sentence(s)</font>: He and Paris start dating in Season 5, after Paris's relationship with a much older Professor Asher Fleming (Michael York) ends with Fleming's sudden death."
The_Good_Wife-Season_4,"<font color=""blue"">Question</font>: Why was the character Cary on The Good Wife angry at the Lockhart & Gardner firm?<br/><font color=""blue"">Sentence(s)</font>: Trying to gain money, the firm offers partnership to some associates, because they need their initial payment.</br>When the debt is cleared, only Alicia is made partner and the other offers are delayed.</br>Feeling angry, Cary teams up with the other four-years to start a new firm."
Family_Guy-Origins,"<font color=""blue"">Question</font>: What two sitcoms did Seth MacFarlane draw inspiration from for Family Guy?<br/><font color=""blue"">Sentence(s)</font>: MacFarlane drew inspiration from several sitcoms such as ""The Simpsons"" and ""All in the Family""."
South_Park-Abstract,"<font color=""blue"">Question</font>: Who created South Park?<br/><font color=""blue"">Sentence(s)</font>: South Park is an American adult animated sitcom created by Trey Parker and Matt Stone for the Comedy Central television network."
Stone_Mountain-Geology,"<font color=""blue"">Question</font>: Stone Mountain at it's longest point continues into which county?<br/><font color=""blue"">Sentence(s)</font>: Stone Mountain pluton continues underground at its longest point into Gwinnett County."
Niagara_Falls-American_side,"<font color=""blue"">Question</font>: What type of building did the Seneca Indian Tribe open in Niagara Falls?<br/><font color=""blue"">Sentence(s)</font>: A casino and luxury hotel was opened in Niagara Falls, New York, by the Seneca Indian tribe."
Leaning_Tower_of_Pisa-Construction,"<font color=""blue"">Question</font>: How many years did it take to to construct the Leaning Tower of Pisa?<br/><font color=""blue"">Sentence(s)</font>: Construction of the tower occurred in three stages across 199 years."
Eiffel_Tower-Communications,"<font color=""blue"">Question</font>: when has the eiffel tower first been used for radio transmission<br/><font color=""blue"">Sentence(s)</font>: The tower has been used for radio transmission since the beginning of the 20th century."
Machu_Picchu-Layout,"<font color=""blue"">Question</font>: What section of the city was probably residential?<br/><font color=""blue"">Sentence(s)</font>: The eastern section of the city was probably residential."
Disneyland-Opening_day,"<font color=""blue"">Question</font>: When was Disneyland dedicated at an ""International Press Preview""?<br/><font color=""blue"">Sentence(s)</font>: Disneyland was dedicated at an ""International Press Preview"" event held on Sunday, July 17, 1955, which was only open to invited guests and the media."
Great_Wall_of_China-Abstract,"<font color=""blue"">Question</font>: What is the Great Wall of China made of?<br/><font color=""blue"">Sentence(s)</font>: The Great Wall of China is a series of fortifications made of stone, brick, tamped earth, wood, and other materials, generally built along an east-to-west line across the historical northern borders of China in part to protect the Chinese Empire or its prototypical states against intrusions by various nomadic groups or military incursions by various warlike peoples or forces."
Victoria_Falls-Tourism_in_recent_years,"<font color=""blue"">Question</font>: Where is the Devil's Pool located?<br/><font color=""blue"">Sentence(s)</font>: A famous feature is the naturally formed Devil's Pool, near the edge of the falls on Livingstone Island on the Zambian side."
Yellowstone_National_Park-Flora,"<font color=""blue"">Question</font>: How many species of trees and other vascular plants are in Yellowstone National Park?<br/><font color=""blue"">Sentence(s)</font>: Over 1,700 species of trees and other vascular plants are native to the park."
Yosemite_National_Park-U.S._National_Park_Service,"<font color=""blue"">Question</font>: when was the national park service formed?<br/><font color=""blue"">Sentence(s)</font>: The National Park Service was formed in 1916, and Yosemite was transferred to that agency's jurisdiction."
Grand_Canyon-Activities,"<font color=""blue"">Question</font>: How long is the Grand Canyon Ultra Marathon?<br/><font color=""blue"">Sentence(s)</font>: The Grand Canyon Ultra Marathon is a race over 24 hours."
Mount_Rushmore-Ecology,"<font color=""blue"">Question</font>: What are the two streams in the Mount Rushmore Memorial?<br/><font color=""blue"">Sentence(s)</font>: Grizzly Bear Brook and Starling Basin Brook, the two streams in the memorial, support fish such as the longnose dace and the brook trout."
Statue_of_Liberty-Early_National_Park_Service_years_(1933–1982),"<font color=""blue"">Question</font>: When did the NPS gained jurisdiction over the rest of Bedloe's Island?<br/><font color=""blue"">Sentence(s)</font>: In 1937, the NPS gained jurisdiction over the rest of Bedloe's Island."
SeaWorld-SeaWorld_San_Diego,"<font color=""blue"">Question</font>: When did the first SeaWorld open?<br/><font color=""blue"">Sentence(s)</font>: Locations.SeaWorld San Diego.SeaWorld San Diego, the first SeaWorld park, opened on March 21, 1964."
Hersheypark-Regional_competition,"<font color=""blue"">Question</font>: Where is DelGrosso's Amusement Park located?<br/><font color=""blue"">Sentence(s)</font>: DelGrosso's Amusement Park, located in Tipton, Pennsylvania"
Six_Flags-Abstract,"<font color=""blue"">Question</font>: how many guests did Six Flags host in 2009?<br/><font color=""blue"">Sentence(s)</font>: In 2009, Six Flags properties hosted 23.9 million guests.The company was founded in Texas and took its name from its first property, Six Flags Over Texas."
Stonehenge-Setting_and_access,"<font color=""blue"">Question</font>: In what year were the stones at Stonehenge roped off?<br/><font color=""blue"">Sentence(s)</font>: When Stonehenge was first opened to the public it was possible to walk among and even climb on the stones, but the stones were roped off in 1977 as a result of serious erosion."
Colosseum-Arena_and_hypogeum,"<font color=""blue"">Question</font>: What are the measurements of the Colosseum?<br/><font color=""blue"">Sentence(s)</font>: The arena itself was 83 meters by 48 meters (272 ft by 157 ft / 280 by 163 Roman feet)."
Mona_Lisa-Title_and_subject,"<font color=""blue"">Question</font>: How is the title spelled in modern Italian?<br/><font color=""blue"">Sentence(s)</font>: The title of the painting, though traditionally spelled ""Mona"" (as used by Vasari), is also commonly spelled in modern Italian as ""Monna Lisa"", but this is rare in English.Vasari's account of the ""Mona Lisa"" comes from his biography of Leonardo published in 1550, 31 years after the artist's death, and which has long been the best known source of information on the provenance of the work and identity of the sitter."
Vincent_van_Gogh-Flowering_Orchards,"<font color=""blue"">Question</font>: what else was the flowering orchards called?<br/><font color=""blue"">Sentence(s)</font>: The series of ""Flowering Orchards"", sometimes referred to as the ""Orchards in Blossom"" paintings, were among the first groups of work that Van Gogh completed after his arrival in Arles, Provence in February 1888."
Great_Sphinx_of_Giza-Modern_dissenting_hypotheses,"<font color=""blue"">Question</font>: According to Dobrev, whose image is the Sphinx based off of?<br/><font color=""blue"">Sentence(s)</font>: Dobrev suggests that Djedefre built the Sphinx in the image of his father Khufu, identifying him with the sun god Ra in order to restore respect for their dynasty."
The_Starry_Night-Interpretations,"<font color=""blue"">Question</font>: Name a written source that is suggested to have inspired van Gogh in this work?<br/><font color=""blue"">Sentence(s)</font>: The ""literal"" includes both ""he painted what he saw"" and the ""hallucinatory genius"" arguments (as an individual's hallucinations are indistinguishable from real life) while the ""literary"" suggest that inspiration blossomed from some written source; most often cited for van Gogh's ""Starry Night"" are The Bible, Walt Whitman and Victor Hugo.Legendary 20th century art historian Albert Boime is generally credited with the best ""literal"" theory by proving, in conjunction with three Astronomer colleagues at UCLA the position of the stars from van Gogh's window in the asylum at Saint-Rémy-de-Provence at 4 a.m. on June 19, 1889, the day van Gogh wrote his brother that he had completed the painting."
The_Scream-Thefts,"<font color=""blue"">Question</font>: Who left a note stating ""Thanks for the poor security""?<br/><font color=""blue"">Sentence(s)</font>: On 12 February 1994, the same day as the opening of the 1994 Winter Olympics in Lillehammer, two men broke into the National Gallery, Oslo, and stole its version of ""The Scream"", leaving a note reading ""Thanks for the poor security""."
Last_Supper-Artistic_depictions,"<font color=""blue"">Question</font>: what religion is the last supper associated with?<br/><font color=""blue"">Sentence(s)</font>: The Last Supper has been a popular subject in Christian art."
Dora_Maar_au_Chat-Descriptions_of_painting,"<font color=""blue"">Question</font>: When were Picassos best works made?<br/><font color=""blue"">Sentence(s)</font>: Among the best of them are the oils completed during the late 1930s and early 1940s, when Picasso’s art resonated with the drama and emotional upheaval of the era and which Dora came to personify."
Pablo_Picasso-Style_and_technique,"<font color=""blue"">Question</font>: how many artworks has he made<br/><font color=""blue"">Sentence(s)</font>: The total number of artworks he produced has been estimated at 50,000, comprising 1,885 paintings; 1,228 sculptures; 2,880 ceramics, roughly 12,000 drawings, many thousands of prints, and numerous tapestries and rugs."
"Michelangelo-Florence,_1499-1505","<font color=""blue"">Question</font>: When did Michelangelo return to Florence?<br/><font color=""blue"">Sentence(s)</font>: Michelangelo returned to Florence in 1499."
Leonardo_da_Vinci-Paintings_of_the_1500s,"<font color=""blue"">Question</font>: In what century was the Mona Lisa created?<br/><font color=""blue"">Sentence(s)</font>: Among the works created by Leonardo in the 16th century is the small portrait known as the ""Mona Lisa"" or ""la Gioconda"", the laughing one."
Donatello-Major_commissions_in_Florence,"<font color=""blue"">Question</font>: Who commissioned David from Donatello?<br/><font color=""blue"">Sentence(s)</font>: Around 1430, Cosimo de' Medici, the foremost art patron of his era, commissioned from Donatello the bronze David (now in the Bargello) for the court of his Palazzo Medici."
Henry_Moore-Beginnings_as_a_sculptor,"<font color=""blue"">Question</font>: In what year did Moore win a scholarship to study at the Royal College of Art in London?<br/><font color=""blue"">Sentence(s)</font>: In 1921, Moore won a scholarship to study at the Royal College of Art in London, along with Hepworth and other Yorkshire contemporaries."
Andy_Warhol-Collections,"<font color=""blue"">Question</font>: What year did a girl snatch Warhol's wig off?<br/><font color=""blue"">Sentence(s)</font>: In 1985 a girl snatched Warhol's wig off his head."
Salvador_Dalí-Literary_works,"<font color=""blue"">Question</font>: When was ""Hidden Faces"" published?<br/><font color=""blue"">Sentence(s)</font>: In his literary production ""Hidden Faces"" (1944), Dalí describes, in vividly visual terms, the intrigues and love affairs of a group of dazzling, eccentric aristocrats who, with their luxurious and extravagant lifestyle, symbolize the decadence of the 1930s."
Jackson_Pollock-At_auction,"<font color=""blue"">Question</font>: How much did Jackson Pollock's piece ""Blue Poles: Number 11, 1952"" sell for at auction in 1973?<br/><font color=""blue"">Sentence(s)</font>: Art market.At auction.In 1973, Blue Poles ""(Blue Poles: Number 11, 1952),"" was purchased by the Australian Whitlam Government for the National Gallery of Australia for US $2 million (A$1.3 million at the time of payment)."
Henri_Matisse-The_war_years,"<font color=""blue"">Question</font>: when did he separate from his wife?<br/><font color=""blue"">Sentence(s)</font>: He and his wife of 41 years separated in 1939."
Association_football-Pitch,"<font color=""blue"">Question</font>: How long are fields for non-international matches?<br/><font color=""blue"">Sentence(s)</font>: Fields for non-international matches may be 90–120 m (100–130 yd) length and 45–90 m (50–100 yd) in width, provided that the pitch does not become square."
Football-Cambridge_rules,"<font color=""blue"">Question</font>: Where are the revised rules located?<br/><font color=""blue"">Sentence(s)</font>: No copy of these rules now exists, but a revised version from circa 1856 is held in the library of Shrewsbury School."
Baseball-Batting_and_baserunning_tactics,"<font color=""blue"">Question</font>: What is a squeeze play?<br/><font color=""blue"">Sentence(s)</font>: A sacrifice bunt employed with a runner on third base, aimed at bringing that runner home, is known as a squeeze play."
Basketball-Fouls,"<font color=""blue"">Question</font>: How many shots does a player receive if fouled when attempting a regular two-point shot?<br/><font color=""blue"">Sentence(s)</font>: A player fouled while attempting a regular two-point shot, then, receives two shots."
Tennis-Premier_events,"<font color=""blue"">Question</font>: When were the Premier Events introduced into Tennis?<br/><font color=""blue"">Sentence(s)</font>: The Premier events were introduced in 2009 replacing the previous Tier I and II tournament categories."
Human_swimming-Sport,"<font color=""blue"">Question</font>: What is the common length (in yards) of a pool used for competitive swimming in the USA?<br/><font color=""blue"">Sentence(s)</font>: In the United States of America, USA Swimming is the governing body and a pool 25 yards in length is commonly used for competition."
Volleyball-Origin_of_volleyball,"<font color=""blue"">Question</font>: Where was basketball invented?<br/><font color=""blue"">Sentence(s)</font>: Another indoor sport, basketball, was catching on in the area, having been invented just ten miles (sixteen kilometers) away in the city of Springfield, Massachusetts, only four years before."
Golf-Rules_and_regulations,"<font color=""blue"">Question</font>: USGA stands for what?<br/><font color=""blue"">Sentence(s)</font>: The rules of golf are internationally standardised and are jointly governed by The R&A, spun off in 2004 from The Royal and Ancient Golf Club of St Andrews (founded 1754), and the United States Golf Association (USGA).The underlying principle of the rules is fairness."
Badminton-Doubles,"<font color=""blue"">Question</font>: When are flick serves used?<br/><font color=""blue"">Sentence(s)</font>: Flick serves are used to prevent the opponent from anticipating the low serve and attacking it decisively.At high levels of play, doubles rallies are extremely fast."
Snowboarding-Jibbing,"<font color=""blue"">Question</font>: What is jibbing?<br/><font color=""blue"">Sentence(s)</font>: Jibbing is a freestyle snowboarding technique of riding."
Fencing-Universities_and_schools,"<font color=""blue"">Question</font>: how long has fencing been around?<br/><font color=""blue"">Sentence(s)</font>: Fencing has a long history with universities and schools for at least 500 years."
Archery-A_modern_sport,"<font color=""blue"">Question</font>: What year saw the first attempts at turning the recreation into a modern sport?<br/><font color=""blue"">Sentence(s)</font>: The 1840s saw the first attempts at turning the recreation into a modern sport."
Wrestling-History,"<font color=""blue"">Question</font>: what is one of the oldest forms of combat<br/><font color=""blue"">Sentence(s)</font>: Wrestling represents one of the oldest forms of combat."
Boxing-Swarmer/in-fighter,"<font color=""blue"">Question</font>: What was Mike Tyson notoriously known for?<br/><font color=""blue"">Sentence(s)</font>: Some in-fighters, like Mike Tyson, have been known for being notoriously hard to hit."
Marathon-Marathon_races,"<font color=""blue"">Question</font>: In what city does the world's oldest annual marathon take place?<br/><font color=""blue"">Sentence(s)</font>: The Boston Marathon is the world's oldest annual marathon, inspired by the success of the 1896 Olympic marathon and held since 1897."
Taekwondo-World_Taekwondo_Federation,"<font color=""blue"">Question</font>: What techniques are allowed in tae kwon do<br/><font color=""blue"">Sentence(s)</font>: The only techniques allowed are kicks (delivering a strike using an area of the foot below the ankle) and punches (delivering a strike using the closed fist)."
Judo-Rank_and_grading,"<font color=""blue"">Question</font>: What is Judo?<br/><font color=""blue"">Sentence(s)</font>: Judo is a hierarchical art, where seniority of judoka is designated by what is known as the - ranking system."
Table_tennis-Ball,"<font color=""blue"">Question</font>: After which Olympic year was the 40mm ball introduced?<br/><font color=""blue"">Sentence(s)</font>: The 40 mm ball was introduced after the 2000 Olympic Games."
United_States-Religion,"<font color=""blue"">Question</font>: Which state is primarily Morman?<br/><font color=""blue"">Sentence(s)</font>: Utah is the only state where Mormonism is the religion of the majority of the population."
China-Cuisine,"<font color=""blue"">Question</font>: What is the staple food of china?<br/><font color=""blue"">Sentence(s)</font>: China's staple food is rice."
Russia-Demographics,"<font color=""blue"">Question</font>: what percentage of russian pop. belongs to european groups<br/><font color=""blue"">Sentence(s)</font>: According to the Census, 84.93% of the Russian population belongs to European ethnic groups (Slavic, Germanic, Finnic other than Ugric, Greek, and others)."
England-Education,"<font color=""blue"">Question</font>: what age are under the Department of Education in England?<br/><font color=""blue"">Sentence(s)</font>: The Department for Education is the government department responsible for issues affecting people in England up to the age of 19, including education."
France-Music,"<font color=""blue"">Question</font>: when was frances musical golden age<br/><font color=""blue"">Sentence(s)</font>: It experienced a golden age in the 17th century thanks to Louis XIV, who employed several musicians and composers in the royal court."
South_Korea-Education,"<font color=""blue"">Question</font>: what are school outfits for south koreans<br/><font color=""blue"">Sentence(s)</font>: The schedules are not uniformly standardized and vary from school to school.Most South Korean middle schools and high schools have school uniforms, modeled on western-style uniforms."
Japan-Environment,"<font color=""blue"">Question</font>: What effect did the oil crisis of 1973 have on Japan?<br/><font color=""blue"">Sentence(s)</font>: The oil crisis in 1973 also encouraged the efficient use of energy because of Japan's lack of natural resources."
India-Performing_arts,"<font color=""blue"">Question</font>: Which dance form of Uttar Pradesh has been accorded classical dance status by India's National Academy of Music, Dance, and Drama?<br/><font color=""blue"">Sentence(s)</font>: Eight dance forms, many with narrative forms and mythological elements, have been accorded classical dance status by India's National Academy of Music, Dance, and Drama.</br>These are: ""bharatanatyam"" of the state of Tamil Nadu, ""kathak"" of Uttar Pradesh, ""kathakali"" and ""mohiniyattam"" of Kerala,"" kuchipudi"" of Andhra Pradesh, ""manipuri"" of Manipur, ""odissi"" of Odisha, and the ""sattriya"" of Assam."
Indonesia-Biota_and_environment,"<font color=""blue"">Question</font>: What country has the world's highest leve of biodiversity?<br/><font color=""blue"">Sentence(s)</font>: Indonesia's size, tropical climate, and archipelagic geography, support the world's second highest level of biodiversity (after Brazil), and its flora and fauna is a mixture of Asian and Australasian species."
